Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 17, 887, 0, 2, 25531
0, 18, 905, 0, 2, 25531
0, 19, 897, 0, 2, 25531
0, 20, 906, 0, 2, 25531
0, 21, 899, 0, 2, 25531
0, 22, 903, 0, 2, 25531
0, 23, 897, 0, 2, 25531
0, 24, 896, 0, 2, 25531
0, 25, 886, 0, 2, 25531
0, 26, 900, 0, 2, 25531
0, 27, 887, 0, 2, 25531
0, 28, 901, 0, 2, 25531
0, 29, 894, 0, 2, 25531
0, 30, 903, 0, 2, 25531
0, 0, 0, 900
19, 1, 931, 0, 2, 25531
0, 2, 910, 0, 2, 25531
0, 3, 902, 0, 2, 25531
0, 4, 901, 0, 2, 25531
0, 5, 900, 0, 2, 25531
0, 6, 907, 0, 2, 25531
0, 7, 902, 0, 2, 25531
0, 8, 908, 0, 2, 25531
0, 9, 898, 0, 2, 25531
0, 10, 908, 0, 2, 25531
0, 11, 897, 0, 2, 25531
0, 12, 897, 0, 2, 25531
0, 13, 898, 0, 2, 25531
0, 14, 903, 0, 2, 25531
0, 15, 894, 0, 2, 25531
0, 16, 905, 0, 2, 25531
0, 17, 895, 0, 2, 25531
0, 18, 907, 0, 2, 25531
0, 19, 901, 0, 2, 25531
0, 20, 901, 0, 2, 25531
0, 21, 892, 0, 2, 25531
0, 22, 899, 0, 2, 25531
0, 23, 901, 0, 2, 25531
0, 24, 905, 0, 2, 25531
0, 25, 890, 0, 2, 25531
0, 26, 906, 0, 2, 25531
0, 27, 898, 0, 2, 25531
0, 28, 904, 0, 2, 25531
0, 29, 899, 0, 2, 25531
0, 30, 904, 0, 2, 25531
0, 0, 0, 902
20, 1, 933, 0, 2, 25531
0, 2, 921, 0, 2, 25531
0, 3, 912, 0, 2, 25531
0, 4, 919, 0, 2, 25531
0, 5, 910, 0, 2, 25531
0, 6, 915, 0, 2, 25531
0, 7, 907, 0, 2, 25531
0, 8, 914, 0, 2, 25531
0, 9, 901, 0, 2, 25531
0, 10, 918, 0, 2, 25531
0, 11, 908, 0, 2, 25531
0, 12, 908, 0, 2, 25531
0, 13, 909, 0, 2, 25531
0, 14, 914, 0, 2, 25531
0, 15, 909, 0, 2, 25531
0, 16, 911, 0, 2, 25531
0, 17, 904, 0, 2, 25531
0, 18, 913, 0, 2, 25531
0, 19, 899, 0, 2, 25531
0, 20, 908, 0, 2, 25531
0, 21, 900, 0, 2, 25531
0, 22, 915, 0, 2, 25531
0, 23, 899, 0, 2, 25531
0, 24, 915, 0, 2, 25531
0, 25, 906, 0, 2, 25531
0, 26, 914, 0, 2, 25531
0, 27, 906, 0, 2, 25531
0, 28, 915, 0, 2, 25531
0, 29, 906, 0, 2, 25531
0, 30, 905, 0, 2, 25531
0, 0, 0, 910
21, 1, 944, 0, 2, 25531
0, 2, 925, 0, 2, 25531
0, 3, 915, 0, 2, 25531
0, 4, 917, 0, 2, 25531
0, 5, 910, 0, 2, 25531
0, 6, 914, 0, 2, 25531
0, 7, 901, 0, 2, 25531
0, 8, 907, 0, 2, 25531
0, 9, 902, 0, 2, 25531
0, 10, 914, 0, 2, 25531
0, 11, 901, 0, 2, 25531
0, 12, 916, 0, 2, 25531
0, 13, 906, 0, 2, 25531
0, 14, 915, 0, 2, 25531
0, 15, 911, 0, 2, 25531
0, 16, 918, 0, 2, 25531
0, 17, 907, 0, 2, 25531
0, 18, 915, 0, 2, 25531
0, 19, 908, 0, 2, 25531
0, 20, 907, 0, 2, 25531
0, 21, 908, 0, 2, 25531
0, 22, 912, 0, 2, 25531
0, 23, 901, 0, 2, 25531
0, 24, 915, 0, 2, 25531
0, 25, 908, 0, 2, 25531
0, 26, 916, 0, 2, 25531
0, 27, 911, 0, 2, 25531
0, 28, 915, 0, 2, 25531
0, 29, 907, 0, 2, 25531
0, 30, 907, 0, 2, 25531
0, 0, 0, 912
22, 1, 946, 0, 2, 25531
0, 2, 922, 0, 2, 25531
0, 3, 913, 0, 2, 25531
0, 4, 923, 0, 2, 25531
0, 5, 914, 0, 2, 25531
0, 6, 917, 0, 2, 25531
0, 7, 913, 0, 2, 25531
0, 8, 920, 0, 2, 25531
0, 9, 901, 0, 2, 25531
0, 10, 915, 0, 2, 25531
0, 11, 906, 0, 2, 25531
0, 12, 912, 0, 2, 25531
0, 13, 910, 0, 2, 25531
0, 14, 920, 0, 2, 25531
0, 15, 905, 0, 2, 25531
0, 16, 919, 0, 2, 25531
0, 17, 908, 0, 2, 25531
0, 18, 916, 0, 2, 25531
0, 19, 902, 0, 2, 25531
0, 20, 916, 0, 2, 25531
0, 21, 902, 0, 2, 25531
0, 22, 923, 0, 2, 25531
0, 23, 914, 0, 2, 25531
0, 24, 909, 0, 2, 25531
0, 25, 910, 0, 2, 25531
0, 26, 917, 0, 2, 25531
0, 27, 910, 0, 2, 25531
0, 28, 918, 0, 2, 25531
0, 29, 911, 0, 2, 25531
0, 30, 915, 0, 2, 25531
0, 0, 0, 914
23, 1, 950, 0, 2, 25531
