Filter, ID, Time_us, Average_time, Memory_used_MiB, Memory_free_MiB
0, 14, 3004, 0, 14, 39896
0, 15, 2999, 0, 14, 39896
0, 16, 3003, 0, 14, 39896
0, 17, 2998, 0, 14, 39896
0, 18, 3000, 0, 14, 39896
0, 19, 3005, 0, 14, 39896
0, 20, 2999, 0, 14, 39896
0, 21, 2996, 0, 14, 39896
0, 22, 2999, 0, 14, 39896
0, 23, 3003, 0, 14, 39896
0, 24, 3002, 0, 14, 39896
0, 25, 3022, 0, 14, 39896
0, 26, 3004, 0, 14, 39896
0, 27, 3001, 0, 14, 39896
0, 28, 2999, 0, 14, 39896
0, 29, 3001, 0, 14, 39896
0, 30, 2995, 0, 14, 39896
0, 31, 2998, 0, 14, 39896
0, 32, 3000, 0, 14, 39896
0, 33, 2998, 0, 14, 39896
0, 34, 2998, 0, 14, 39896
0, 35, 3000, 0, 14, 39896
0, 36, 3006, 0, 14, 39896
0, 37, 3001, 0, 14, 39896
0, 38, 3002, 0, 14, 39896
0, 39, 3001, 0, 14, 39896
0, 40, 2998, 0, 14, 39896
0, 41, 3005, 0, 14, 39896
0, 42, 2997, 0, 14, 39896
0, 43, 3003, 0, 14, 39896
0, 44, 3001, 0, 14, 39896
0, 45, 3003, 0, 14, 39896
0, 46, 2998, 0, 14, 39896
0, 47, 3005, 0, 14, 39896
0, 48, 3000, 0, 14, 39896
0, 49, 3003, 0, 14, 39896
0, 50, 2996, 0, 14, 39896
0, 51, 3001, 0, 14, 39896
0, 52, 2994, 0, 14, 39896
0, 53, 2998, 0, 14, 39896
0, 54, 3000, 0, 14, 39896
0, 55, 2999, 0, 14, 39896
0, 56, 2999, 0, 14, 39896
0, 57, 3000, 0, 14, 39896
0, 58, 2992, 0, 14, 39896
0, 59, 3024, 0, 14, 39896
0, 60, 2998, 0, 14, 39896
0, 0, 0, 3121
12, 1, 3033, 0, 14, 39896
0, 2, 3012, 0, 14, 39896
0, 3, 3009, 0, 14, 39896
0, 4, 3013, 0, 14, 39896
0, 5, 3012, 0, 14, 39896
0, 6, 3009, 0, 14, 39896
0, 7, 3008, 0, 14, 39896
0, 8, 3005, 0, 14, 39896
0, 9, 3006, 0, 14, 39896
0, 10, 2995, 0, 14, 39896
0, 11, 3003, 0, 14, 39896
0, 12, 3000, 0, 14, 39896
0, 13, 3003, 0, 14, 39896
0, 14, 3002, 0, 14, 39896
0, 15, 3005, 0, 14, 39896
0, 16, 3006, 0, 14, 39896
0, 17, 3005, 0, 14, 39896
0, 18, 3002, 0, 14, 39896
0, 19, 3006, 0, 14, 39896
0, 20, 3025, 0, 14, 39896
0, 21, 3014, 0, 14, 39896
0, 22, 3007, 0, 14, 39896
0, 23, 3001, 0, 14, 39896
0, 24, 3003, 0, 14, 39896
0, 25, 3004, 0, 14, 39896
0, 26, 3002, 0, 14, 39896
0, 27, 3001, 0, 14, 39896
0, 28, 3000, 0, 14, 39896
0, 29, 2998, 0, 14, 39896
0, 30, 2998, 0, 14, 39896
0, 31, 3102, 0, 14, 39896
0, 32, 2995, 0, 14, 39896
0, 33, 2988, 0, 14, 39896
0, 34, 3003, 0, 14, 39896
0, 35, 2992, 0, 14, 39896
0, 36, 2997, 0, 14, 39896
0, 37, 2980, 0, 14, 39896
0, 38, 2995, 0, 14, 39896
0, 39, 2991, 0, 14, 39896
0, 40, 2988, 0, 14, 39896
0, 41, 2994, 0, 14, 39896
0, 42, 2995, 0, 14, 39896
0, 43, 2992, 0, 14, 39896
0, 44, 2993, 0, 14, 39896
0, 45, 2989, 0, 14, 39896
0, 46, 3753, 0, 14, 39896
0, 47, 3009, 0, 14, 39896
0, 48, 3002, 0, 14, 39896
0, 49, 3011, 0, 14, 39896
0, 50, 3009, 0, 14, 39896
0, 51, 3007, 0, 14, 39896
0, 52, 3007, 0, 14, 39896
0, 53, 3009, 0, 14, 39896
0, 54, 3002, 0, 14, 39896
0, 55, 3006, 0, 14, 39896
0, 56, 3003, 0, 14, 39896
0, 57, 3014, 0, 14, 39896
0, 58, 3007, 0, 14, 39896
0, 59, 3007, 0, 14, 39896
0, 60, 3013, 0, 14, 39896
