Filter, ID, Time_ms, Average_time, Memory_used_MiB, Memory_free_MiB
0, 19, 2873, 0, 2, 26971
0, 20, 2910, 0, 2, 26971
0, 21, 2939, 0, 2, 26971
0, 22, 2900, 0, 2, 26971
0, 23, 2871, 0, 2, 26971
0, 24, 3029, 0, 2, 26971
0, 25, 3085, 0, 2, 26971
0, 26, 2915, 0, 2, 26971
0, 27, 2867, 0, 2, 26971
0, 28, 2896, 0, 2, 26971
0, 29, 2894, 0, 2, 26971
0, 30, 2910, 0, 2, 26971
0, 0, 0, 2938
22, 1, 2966, 0, 2, 26971
0, 2, 2889, 0, 2, 26971
0, 3, 2922, 0, 2, 26971
0, 4, 2956, 0, 2, 26971
0, 5, 2914, 0, 2, 26971
0, 6, 3078, 0, 2, 26971
0, 7, 2893, 0, 2, 26971
0, 8, 2936, 0, 2, 26971
0, 9, 3007, 0, 2, 26971
0, 10, 2902, 0, 2, 26971
0, 11, 2884, 0, 2, 26971
0, 12, 2918, 0, 2, 26971
0, 13, 2906, 0, 2, 26971
0, 14, 2890, 0, 2, 26971
0, 15, 2852, 0, 2, 26971
0, 16, 2990, 0, 2, 26971
0, 17, 2892, 0, 2, 26971
0, 18, 2818, 0, 2, 26971
0, 19, 3124, 0, 2, 26971
0, 20, 2989, 0, 2, 26971
0, 21, 2925, 0, 2, 26971
0, 22, 2912, 0, 2, 26971
0, 23, 2882, 0, 2, 26971
0, 24, 2976, 0, 2, 26971
0, 25, 2819, 0, 2, 26971
0, 26, 2935, 0, 2, 26971
0, 27, 2850, 0, 2, 26971
0, 28, 4101, 0, 2, 26971
0, 29, 2963, 0, 2, 26971
0, 30, 2876, 0, 2, 26971
0, 0, 0, 2966
23, 1, 3258, 0, 2, 26971
0, 2, 3028, 0, 2, 26971
0, 3, 2860, 0, 2, 26971
0, 4, 2960, 0, 2, 26971
0, 5, 3060, 0, 2, 26971
0, 6, 2958, 0, 2, 26971
0, 7, 3120, 0, 2, 26971
0, 8, 2865, 0, 2, 26971
0, 9, 2882, 0, 2, 26971
0, 10, 2978, 0, 2, 26971
0, 11, 2934, 0, 2, 26971
0, 12, 2964, 0, 2, 26971
0, 13, 2892, 0, 2, 26971
0, 14, 2914, 0, 2, 26971
0, 15, 2931, 0, 2, 26971
0, 16, 2892, 0, 2, 26971
0, 17, 2886, 0, 2, 26971
0, 18, 3034, 0, 2, 26971
0, 19, 2831, 0, 2, 26971
0, 20, 2849, 0, 2, 26971
0, 21, 2925, 0, 2, 26971
0, 22, 2947, 0, 2, 26971
0, 23, 2880, 0, 2, 26971
0, 24, 2900, 0, 2, 26971
0, 25, 2935, 0, 2, 26971
0, 26, 2898, 0, 2, 26971
0, 27, 2855, 0, 2, 26971
0, 28, 2975, 0, 2, 26971
